row retention time,row identity (main ID),row identity (all IDs),Wein_HA1_060218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA1_060619_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA1_060717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA1_082517_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA2_062718_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA2_081319_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA3_082218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA4_060619_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA4_062718_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA4_081319_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA5_060717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA5_081319_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA5_082218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA6_060218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA6_062718_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA6_082218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA7_060218_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA7_060717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA7_082517_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HA8_082517_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_HS1_060619_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA2_062618_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA3_060318_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA3_081017_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA4_081017_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA4_082018_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA5_062717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA6_060318_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA6_062717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA6_081419_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA6_082018_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA7_060318_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA7_062618_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA7_062717_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA7_081419_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA8_062618_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA8_081017_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA8_081419_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MA8_082018_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MS4_060819_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MS5_060819_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_MS6_060819_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA1_082118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA2_060117_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA2_060118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA2_081219_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA2_082417_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA4_081219_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA5_060117_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA5_081219_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA5_082118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA5_082417_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA6_060117_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA7_060118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA8_060118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA8_082118_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XA8_082417_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XC1_060719_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XC6_060719_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height,Wein_XS2_060719_L_Pos_06Apr21_Brandi-WCSH316609.mzML Peak height
17.35261428,PC(15:0/16:1)_A,PC(15:0/16:1)_A,2330437.5,1137038.625,2206884.25,1333051.75,1671302.875,417185.875,1405383.125,1619418.375,2278222.5,2126280.75,3695235.75,2273532,2400290,2976068.25,2833590.75,2530712,2026565.125,2656648.25,2818327.5,742855.75,3614069.5,1244047,925233.8125,909030.125,3324244,4535034,2163067,768047.625,2855539,1964785.625,353283.6563,1549014.5,1306438.875,1522595,912444.1875,1899617.5,1340285,1587850.625,2011552.25,1388612.25,2159412.5,2379014.5,3615552.5,3627822.25,4866310.5,3712540,3244095,3423163.75,3780675.5,2982882.75,2148896.75,4039216.75,2336615.5,3378408,1839199.75,3074560,2082975.25,2361874.75,4159307.25,3668695.75
17.80927283,PC(15:0/16:1)_B,PC(15:0/16:1)_B;PC(15:0/16:1)_B,1105862.375,366713.625,1028186.375,493063.125,833682.9375,135773.7031,545462.875,524937.9375,954791.8125,840891.9375,1528592,753367.375,1082813,1256945.875,1025494.625,929628.625,863941.375,801586.5625,1828781.625,323044.75,1483448,708757.0625,677692.8125,400129.3438,1759744,2018749.75,1061420.25,827062,1145962,1677807.5,151927.75,1255715.875,648543.75,1129973.375,313407.7188,1019447.125,880956.4375,1012820.625,880214.375,587337.8125,735338.8125,778007.9375,1200715.625,1687509.875,1856861.75,1462846.875,995878.9375,1912379.125,1213698.25,1008250.438,478850.6563,1621990.125,698729.5625,983080.5,558870.375,1449821.875,610767.9375,869501.0625,2375234,1479162
19.68679908,PC(15:0/17:0),PC(15:0/17:0),1000054.063,1062530,4050800.5,1049612.625,450229.5625,260127.8438,308142,1014494.063,3110001.5,2034400.75,3961109.5,2183254.5,912706.875,1143648.125,1519695.375,2867454.75,739437.625,4208577.5,1309235,330345.375,4111989.25,429656.3438,197403,140049.75,389255.75,628318.125,411166.3125,248540.7813,270665.5313,302394.9688,160933.375,231700.2344,478695.875,275867.0625,315669.5625,362792.1875,201408.0469,325596.8438,730710.6875,274302.9688,568004.1875,590043.0625,5247360.5,3446121.25,5012602.5,3103838.5,4682801,4886642.5,4894851,3974708.75,4225162.5,5134259,5120436,3613939,1859045,4506931.5,3303263.75,2881710.5,4661385,1830457
18.09285808,PC(15:0/17:1),PC(15:0/17:1);PC(15:0/17:1),1406384.125,948322.625,1574162.75,945407.875,645764.0625,601042.125,703843.5,1383590.875,2058643.375,1891104.375,2161880,1415858.125,1297218.25,1290605,1693419.25,1673637.5,755448.5,1728880.375,1407594.5,717786.5625,2038585.75,756571.25,265125.2813,306096,1238833.375,2409925.75,1038225.313,152924.2813,1257543.125,431122.8125,350496.2813,395210.75,969933.5,755494.4375,1353704.875,1066517.125,579162.8125,232283.7656,1749517.625,776778.875,1775070.25,1653340.625,2362023.75,2025382,3233223.25,2232341.25,2365995.75,2317021.5,2350505.75,2257650.25,1600753.25,2542935,1666419.5,2182259.25,1011484.438,2559926,1691481.125,2075019.875,2541137.5,3314814.25
18.8245385,PC(16:0/16:1),PC(16:0/16:1),5206602,1946817.25,5381094.5,2381974.75,4332728,744601.5,2793257.25,3156515.5,4189085.5,3894852.75,8703642,3563404.25,4777536,5353381.5,5053962.5,5643975.5,5033985,5331625,6909617.5,1974016.625,8113358.5,3725424.5,2902345,2408550,6600080,6525042,5626716,6579570,7079192.5,6421612,970763.5,4445990.5,3865861.25,4305388,2378164,4314871.5,3789173.75,6336639.5,4997469.5,3975156,5594879.5,3960041,1.74E+07,1.31E+07,2.95E+07,1.89E+07,1.79E+07,1.05E+07,1.02E+07,1.33E+07,7386835.5,1.24E+07,1.30E+07,7386833,4615339.5,8020947,4669202.5,8219385.5,1.21E+07,6987150
15.33368231,PC(16:0/16:4),PC(16:0/16:4);PC(16:0/16:4),204703.7344,46668.41797,237898.5469,71110.54688,345178.75,37252.00781,160187.4531,105644.2109,235303.9219,192856.2656,420755.3438,283383.75,362184.9375,392683.8125,312792.7188,255298.0156,291884.5625,224523.5938,185092.6875,61477.45703,294004.2813,89321.26563,33815.42188,54686.09766,177485.8594,192919.5469,63673.26953,13432.25879,153383.8125,58602.1875,23792.16406,72358.48438,108760.7188,44540.17969,23474.64258,84065.02344,73163.04688,47790.67969,93492.88281,87812.75,328445.1875,81325.41406,151492.375,255490.9375,259888.4531,204274.5625,127460.8203,185579.75,306080.8438,147002.8281,113474.3984,215935.75,97532.75,204472.9531,76407.1875,348358.5313,156377.5625,185716.8906,406217.7188,165140.2813
20.72243803,PC(16:0/18:1),PC(16:0/18:1);PC(16:0/18:1),6240396,2494018.5,5751812.5,3638107.5,4869725,950058.8125,3579161,4369502,5955126.5,5688195,8519658,5054460.5,7283474.5,6163819.5,7917540,6510213,5625286,6627805,7918033,2930615.75,8494664,5631852.5,7038355.5,4690923.5,9728828,1.22E+07,9943368,1.31E+07,9116480,1.16E+07,2122082,7937873,7117573,8544285,5928853,8575769,9006680,1.20E+07,7523070,6327238.5,1.17E+07,6524577.5,1.22E+07,1.58E+07,1.61E+07,1.26E+07,1.01E+07,1.25E+07,7985826,1.24E+07,4924252,1.27E+07,7133590.5,7616448.5,7045582.5,1.20E+07,6595016,7204189,1.28E+07,8303367
17.94003894,PC(16:0/18:3),PC(16:0/18:3);PC(16:0/18:3),1611567.25,540560.5625,547697.6875,506067.4063,1010084.688,571299.375,894340.4375,587883.6875,495405.6563,851905.0625,1237873.25,561870.9375,1468122.25,1400799.25,805218.1875,908766.3125,1144524,589788.375,1087132.875,679878.1875,1269280.625,970139.4375,869882.1875,647186.9375,939607.4375,1069091.375,1781453,1968274.25,1993211.875,1413054.875,368169.9688,1065063.125,1222805.875,796011.125,784423.625,816666.8125,1812634.625,2428927.75,684664,514911.5938,842351.5625,726953.8125,472895.25,1689985.25,1499779.25,807797.75,803279,2378899.5,757144.8125,720600.75,202995.5469,481455.5,202715.8125,842042.6875,550360.1875,637210.9375,400786.875,460340.5313,1251030.375,1069204.875
6.379235389,PC(16:1/0:0),PC(16:1/0:0);PC(16:1/0:0),248893.6563,32620.05664,403200.3438,72624.54688,618674.8125,27339.55469,103039.1641,120895.0547,367962.25,234024.0938,592022.3125,327015.7188,607230.5625,617263.3125,409625.125,434174.6875,317169.8125,393876.9688,253796.1719,74532.27344,393062.6875,236231.6719,292543.25,256142.5938,260869.4219,228072.3906,103749.3594,256110.625,176193,115848.1953,51849.29297,83931.94531,116939,140564.4375,42322.14453,383265.625,39426.76563,128633.1094,110895.9688,70046.08594,66926.22656,65761.58594,776703.3125,528591.25,1332098.125,548198.375,513647.4063,728433.5,1353467,404250.3125,332674,1384503.375,320388.0938,792917.0625,124693.9688,589878.625,210045.6563,254742.3125,666343.1875,477023.9375
16.89613019,PC(16:1/16:1),PC(16:1/16:1);PC(16:1/16:1),6276895,2280228.25,5130882,2849358,5325671.5,1028132.5,3901304.25,3996878.5,5746754,4809648.5,8657447,3996636.5,5806821.5,8702612,6458599.5,6259092,7793968.5,4597934,7986576.5,2110245,8302278,2396138.25,1448382,1415327,4309819,4583949.5,2371771,1366748,4695326,2253164.25,540848.375,2405644.25,1980437.375,2064384.625,1217314.125,2325769.75,1718372.25,1881670.125,4103762.5,2802545.5,3296141.5,2665253,1.18E+07,1.16E+07,2.04E+07,1.27E+07,9723137,1.05E+07,9787742,9259965,4935161.5,9670398,8915852,7138600.5,3856220,7088735.5,3873441.75,6073609.5,1.07E+07,6101047
19.35229425,PC(16:1/17:0);PC(15:0/18:1),PC(16:1/17:0);PC(15:0/18:1),5655083,3994272,5549867.5,5361687.5,2322787.25,1367848.5,3261736.75,4197297,6965351,6684759.5,7389779,6442165.5,4406626.5,4263655.5,5067349,4819337.5,3114160.5,6375170,5744110,2690250.75,7189023,4114517.75,1330672.125,1707273.5,5823365,7107146.5,4697608.5,991045.9375,4717511,1485733.125,1802252.625,2220241.75,4193716,3245372.75,3061064.5,4152034.25,1963149.375,1533143.375,6286821,3031180.5,6386709.5,5125462.5,8046485,7549496.5,1.21E+07,7445237.5,9733982,8099323,6579341.5,7765565.5,6967388,8273370,6947986.5,5590291.5,4405686,7571442.5,4603467,5846437,9394432,4622000
17.67379844,PC(16:1/17:1),PC(16:1/17:1),3457535.75,1641902.25,3220167.5,1909458.125,2500749.5,633190.5,1922430.875,2563582.25,3870717.5,3230549.5,5725083.5,2715810.25,3021647.25,3535990.5,3762961.25,3058426,2769173.75,3358344.5,5448748.5,1528392.25,5570129,694639.125,207372.8125,476271.25,1234660.375,1638277.125,502488.3125,114267.1719,1091940.375,406688.5313,178369.8125,582601.125,675936.5625,560847.25,382034.6875,778514.9375,463551.2188,258163.3438,788002.625,717276.25,1045673.188,1082766.75,5144034.5,5807473,8315956,7226340.5,5150260.5,5323406.5,4696799.5,5699944.5,3095242.25,5009106,3884368.5,3544869.75,2236530.25,3746371.5,2649227.75,3866705.5,5954772.5,3930848.25
18.94794322,PC(16:1/18:1)_A,PC(16:1/18:1)_A,1.11E+07,4299739.5,9525628,5373718.5,8903714,1608763.25,6879966,5860553.5,9194127,7392489.5,1.50E+07,7965091,1.24E+07,1.09E+07,1.09E+07,1.07E+07,1.08E+07,9030588,1.60E+07,5936810,1.43E+07,1.44E+07,8132744,1.00E+07,2.12E+07,1.74E+07,1.87E+07,1.04E+07,2.34E+07,1.16E+07,4110126,1.45E+07,1.12E+07,1.24E+07,9701521,1.19E+07,1.24E+07,9794832,1.74E+07,1.46E+07,1.98E+07,1.41E+07,1.54E+07,2.27E+07,2.48E+07,1.99E+07,1.63E+07,2.08E+07,1.49E+07,1.70E+07,8211835,1.77E+07,1.23E+07,1.50E+07,1.14E+07,1.67E+07,9342124,1.22E+07,2.49E+07,1.75E+07
19.32424456,PC(16:1/18:1)_B,PC(16:1/18:1)_B,7685235.5,3266305,3951459.75,4034780,3800582.75,1778076.875,6781617,5580910,4246272,5101657.5,6607833.5,3241296.25,7276036,6078698.5,5766062.5,7008877.5,5323991.5,3923447.5,8354359,7300235.5,5478665,4728203,1.16E+07,5418057.5,1.25E+07,1.75E+07,1.32E+07,1.50E+07,1.09E+07,1.55E+07,2861407,1.10E+07,1.27E+07,1.15E+07,4462323.5,1.23E+07,9176510,1.77E+07,5380588.5,4267001,6576185.5,6386082,6668492,1.27E+07,1.08E+07,7948632.5,5827852.5,7380459,3539910,6536751,1770604.25,5489092,2640754.25,4125425,6421288.5,5653544.5,3876533.75,4625573,9779039,9876605
17.43194264,PC(16:1/18:2),PC(16:1/18:2);PC(16:1/18:2),531487.25,166538.2969,484105.0938,194689.0469,615169.6875,68948.36719,490139.4688,294628.8438,489468.7188,228643.2188,1058836.25,268515.5938,942344.125,793453.0625,470517.9063,861674.0625,701647.875,410218.5938,890723.25,386472.8125,621211.9375,251594.25,1079496.25,401674.0938,1352930.5,2594598.75,1415680.375,1292416.375,877113.125,2565390.75,105823.1484,1118474.125,675437.5625,1053260.75,277733.75,1575119.25,852586.5,1806410.875,320876.1563,260091.9219,598644.5,570325.0625,889212.9375,2204524,1599756.625,1225864,964178.6875,919087.375,773963.75,1016785.188,242766.6563,689899.625,362176.875,498140.25,687580.125,890782.375,525192.1875,1043223.375,2086604.25,1502191.875
7.772768833,PC(17:0/0:0),PC(17:0/0:0);PC(17:0/0:0),112030.1875,24019.12305,350780.7813,59349.35547,156832.3281,9209.568359,31363.80273,88043.07813,286591.0313,126360.2656,333628.25,261646.2969,178602.3438,161692.6719,172454,205978.5625,110256.6406,337535.7188,110062.9844,43909.875,263835.7813,45830.62891,30358.76953,35116.21484,44689.11328,61400.23047,19053.83008,22691.63867,34360.97656,18587.80078,8264.723633,20589.09766,23857.73242,22194.79688,10887.94629,67664.49219,17397.41406,39463.71484,40036.32813,17577.23828,28968.32227,28403.08008,748250.1875,603204.9375,757099.6875,372608.7813,402344.75,862891.9375,968603.9375,499695.9375,478527.1875,720056.125,325482.3125,556240.5625,148100.2656,617699,200495,195048.9531,709354.625,275423.5
21.36116283,PC(17:0/17:0),PC(17:0/17:0);PC(17:0/17:0),1581578.25,1374925.75,5783263,1563202.25,2565480.25,257197.1875,670134.4375,1946914.375,3816213.5,3369840,4044290.5,2349289.75,1143435.125,1451340.125,2473801.5,2884057.75,1439076.375,5073866,3322196.75,668051.6875,5635311.5,326975.7813,171743.8281,182826.5781,345413.625,429904.8438,238400.5625,84940.84375,350901.2188,173082.5156,118598.2188,158070.2656,240276.3281,204970.6563,124016.7422,307689.5625,145126.4688,160496.3594,256870.2969,188468.4531,259590.6406,317417.4688,1.10E+07,5542866.5,1.15E+07,6555175,1.18E+07,8160204.5,6524487.5,7564961,5237761,4958637.5,1.33E+07,4482214.5,4270297,3403188,3493702.5,4205004.5,5323440,2113538.5
21.25760211,PC(17:0/18:1),PC(17:0/18:1);PC(17:0/18:1),2696544.5,1290703.375,3369880.5,1418479.25,2535660.75,363481.8125,1303843.875,1645493,3085825,3132910.75,4927962,2747253,2979337.5,3756012.25,3238918.5,2986869.75,3136114.25,3374170.75,3512082,1130268.5,4397171,2025344.875,1167749.75,1171007.875,3409525.75,3374472,1830494.25,1052056.375,3227609.75,1607790.75,519356.2813,1561579.125,1882273.5,1767523.625,1576882,1813426.25,1210546.625,1431296.75,2647548.75,1746117.875,4513611,2557829.75,7101858,9987933,1.05E+07,9109309,6968038.5,6791825.5,4844094.5,5674408,3033183.25,6958959,5263509.5,3687030.5,3161776.25,4743716.5,2530445.75,4487966.5,7046634.5,3299206.25
18.40415069,PC(17:1/17:1),PC(17:1/17:1);PC(17:1/17:1),1423570.75,715959.75,1487604.25,962368.75,903968.125,315020.5938,804322.5,1105212.625,1696662.125,1612785.125,2192454.75,1198874.875,897609.9375,1173519.75,1356933,1144852.25,983224.5,1610024.75,1924731.875,716179.625,2292745.5,169990.6875,46424.89844,100379.2344,299343.5938,359624.4375,118971.9531,12864.76758,244188.125,50630.85547,52202.78516,114060.3672,232887.4063,137354.3438,136805.4063,201297.2188,110169.1641,34153.19141,272398.5625,145459.2031,237844.1563,281854.3438,3318414,2294038.25,5243044.5,3107368.25,3324429.5,2576834.5,2078816.125,3078432.5,1822683.125,2129665,2841306.25,1465893,952913.8125,1491924.25,1224295.125,1517451.25,2754806.75,1297572.375
19.62783544,PC(17:1/18:1)_A,PC(17:1/18:1)_A,1204090.125,748269,1762215.25,1084044.5,750036.9375,222354.5938,691597.375,947735.5625,1761057.5,1410446.75,2648587.5,1361983.625,1203129,1193107.875,1400782.125,1641585.875,1081465.125,2060105,2439156.5,929703.25,2310812.75,853547.6875,282347.5938,473738.4063,1097149.875,1248254.75,728396.4375,170837.9063,1282721.75,435880.875,190561.5313,572661,735814,673647,500433,826959.75,739768.625,292341.5,744800.625,639157.875,1143746.625,982525.25,4774145,3216615.75,5707998.5,4270675.5,4929030,4021802,3070048.25,4074908.75,2627866,3518286.25,6012329.5,2654325.25,2181370,3441909,2251409.25,2940341.25,4715565,3186565.75
19.84353653,PC(17:1/18:1)_B,PC(17:1/18:1)_B,1352993.125,572793.0625,1910542.375,975255,1184678.125,204352.9688,795869.625,1184412.625,1303877.25,1188568.5,2091164.125,1069182,1844766.5,1473205.5,1361613.875,1480008.75,1386255.375,1752995.875,2124766.5,855385.4375,2344503.25,896252.375,758419.125,609516.8125,1569589,1874375,1247794.25,1564908.75,1540163.5,1766244.75,262838.4688,1247976.625,770462.8125,1173264,597149.25,1066194.5,943876.3125,2730393.75,1092510.75,839697.5625,1034901.75,867839.6875,2920996,5111112,5460475,5674187.5,3400387,3052989.75,2130379,2908664.25,1527262.625,2368584.5,1979515.25,2848016,1878488.25,2680353.75,1328103.75,1865102,3704525.75,2019551.5
20.24180486,PC(17:1/18:1)_C;PC(16:1/19:1),PC(17:1/18:1)_C;PC(16:1/19:1),1885248.75,1295340.5,1726954.25,1774182.625,1276644,325110.6563,1872450.5,1288982.25,2547326.25,2144391,2531613.75,1991421.75,1998423.375,1932150.875,2444631.5,2176579.5,1861562.5,1646967.625,3922681.75,1256777,2421295.75,7446019.5,4400490.5,4056828.25,1.31E+07,1.29E+07,1.46E+07,1.32E+07,1.37E+07,9805869,3161425,6048754.5,1.03E+07,5985004.5,1.43E+07,7990512,1.21E+07,9663024,1.56E+07,9351707,1.89E+07,1.75E+07,4670803,1.39E+07,8937308,6279009,4925304.5,5776172,2440360,8321899.5,1858777.625,3158339,1827287.375,3091751,2968058.75,5107093.5,2205126.75,2870435,4913103,1.05E+07
18.49698253,PC(17:1/18:2),PC(17:1/18:2),184131.5156,65602.19531,163637.4063,90013.85938,164274.2344,27277.27539,134669.6875,100277.1328,174289.1563,115147.8594,240407.8438,139600.375,385667.1875,219817.5,165924.2969,331555.4688,266055.9688,130046.1797,253744.0625,117108.7109,181362.8125,144622.8906,786927.875,240582.2656,979775.625,1805793.25,1213006.5,584629,598530.625,1287686.125,47417.40234,612748.875,683752.8125,725911.875,120195.8594,1147755.625,610582.0625,1335593.25,227699.2813,267285.7813,522881.4688,467370.8125,388366,683528.6875,505196,502602.9688,386067.1875,379638.0938,387241.875,292684.625,96088.33594,262201.4688,190946.7344,153921.9844,342135.75,400148.875,225553.2031,406516.4688,1082829.375,987859.3125
21.45697803,PC(17:1/19:1),PC(17:1/19:1);PC(17:1/19:1),1693302.875,2203722.75,1749816.125,2042821.125,1311877.875,403327.4063,1875987.25,1736637.375,2727337,3389344.75,2090820.625,2755862,1283828.375,985795.6875,2650905.25,1839998.375,1067255,1751597.875,2314093.25,1151234.875,2226145.5,3826075.5,1224188.75,797059.5,3704745,2208192.5,1770794.375,2316518.75,1435930.125,3093536.75,3503442.5,1088109.625,7231662.5,4552053,8842490,1695004.625,3697299.5,3005093.75,7811957.5,5129077,7249678,7898686,4909690.5,7721115.5,8473349,4716046.5,2710352,2851066,1062595.375,2710630.75,923585.875,2022642.25,1513291,1445025,1468387.625,2023957.375,1491594.875,1565671.5,2428365.75,2775582.25
22.28676578,PC(18:0/18:1),PC(18:0/18:1);PC(18:0/18:1),1837909.375,872302.6875,2478173.25,1012537.438,1967485,266871.75,1060175.625,1106215.5,2234777,2083796.75,3419234.25,1758684.25,2586033,2121249,2508229.5,2565365.5,2068415.25,2092568.75,2777971.75,865595.5,4251139,1203991.125,1280926.5,1022563.063,1878570.125,2443367.75,1318330.25,1605866.125,1674157.875,1870382.75,334272.375,1212060.75,1185619.25,1270342.25,943832.375,1385240.75,1251089.75,2054132.625,1376917.5,1039072.125,1742266,1529792.5,4132570.5,3377168.5,5802916,4230564,3369976.5,3921260.25,2500151.75,4635812,1663123.5,2942977.5,2559812,2904198.25,2082954,3033084,1475561.875,2072895,3997810.5,2301149.25
20.76642369,PC(18:1/18:1)_A,PC(18:1/18:1)_A,4.56E+07,1.95E+07,3.18E+07,1.90E+07,4.82E+07,7185974,3.16E+07,2.87E+07,4.31E+07,4.24E+07,5.63E+07,3.30E+07,4.40E+07,6.01E+07,5.63E+07,4.35E+07,4.19E+07,3.04E+07,5.41E+07,1.54E+07,5.81E+07,3.69E+07,2.07E+07,1.96E+07,4.73E+07,4.53E+07,3.85E+07,2.40E+07,4.73E+07,2.68E+07,1.38E+07,3.01E+07,3.20E+07,3.94E+07,3.49E+07,2.96E+07,2.96E+07,2.44E+07,4.38E+07,3.51E+07,4.79E+07,3.95E+07,4.95E+07,6.22E+07,6.33E+07,6.83E+07,4.68E+07,5.86E+07,5.85E+07,5.24E+07,2.78E+07,5.95E+07,3.22E+07,5.02E+07,3.51E+07,5.31E+07,3.35E+07,3.71E+07,6.55E+07,4.90E+07
20.92300283,PC(18:1/18:1)_B,PC(18:1/18:1)_B,1.85E+07,6184582,1.38E+07,6349599.5,1.70E+07,2360504.75,9875450,1.03E+07,1.19E+07,1.14E+07,2.28E+07,9939851,2.53E+07,1.71E+07,2.15E+07,1.44E+07,1.51E+07,1.33E+07,2.17E+07,6712338,1.99E+07,1.67E+07,1.94E+07,1.01E+07,2.82E+07,3.59E+07,3.20E+07,3.15E+07,2.27E+07,2.89E+07,6053248,2.16E+07,2.03E+07,2.62E+07,1.58E+07,2.42E+07,2.17E+07,3.14E+07,2.58E+07,1.58E+07,2.84E+07,2.17E+07,3.63E+07,3.77E+07,4.55E+07,3.66E+07,3.00E+07,2.57E+07,1.83E+07,2.84E+07,1.06E+07,1.96E+07,1.62E+07,1.70E+07,2.24E+07,3.41E+07,1.41E+07,1.79E+07,3.98E+07,2.64E+07
21.27547442,PC(18:1/18:1)_C,PC(18:1/18:1)_C,3032328.75,1294406.25,2719154.25,1069359.75,3342439.5,438113.5,1900763.875,1997631.75,3220504.75,3228047.5,4534276,2503904.5,3601761,4222969,4693579,3303015.75,3279899.5,3004723.25,3596686.5,868898.375,5384633.5,1604205.25,2842789.75,1217099.5,2902442,4647044.5,2895668,4688882.5,2917052.25,4655485.5,489302.9375,3591675.25,2142357.75,2597388.75,958009.25,3266183.75,2231790.75,4565042,1495009.375,1126471.125,2246238.25,1570304.375,2871779,5472319.5,4552314,4819096.5,2653375.25,3792759.75,3328592.25,3294672,935540,4166564.25,1738322.875,4159306,2321792.25,3489309,1740256.125,2491208.25,6316147,4393776.5
19.49935358,PC(18:1/18:2)_A,PC(18:1/18:2)_A,2934937.25,994017.9375,3378395.25,1960503.875,1749424.375,352730.25,2986231.5,3432001.5,2512366.5,2913236.75,3958879.5,1916759.375,9932423,4740416,3081532.25,6737189.5,5216070,2429898.25,3920226.75,1991672,3822732.75,3377404.75,2.11E+07,6708772.5,1.76E+07,4.39E+07,2.49E+07,1.99E+07,1.20E+07,3.74E+07,1520589.625,1.51E+07,1.87E+07,1.30E+07,3914158.75,3.25E+07,1.59E+07,3.19E+07,5188003,5001683.5,1.36E+07,1.13E+07,1.03E+07,2.04E+07,1.50E+07,1.22E+07,6766361,1.02E+07,5396375.5,9412923,2678161.5,5882182.5,4465457,3862913.25,1.17E+07,1.54E+07,6299085.5,1.37E+07,2.26E+07,3.05E+07
19.67410303,PC(18:1/18:2)_B,PC(18:1/18:2)_B,6073462,1833461.375,2774534.25,1619830.5,5906175.5,649614.3125,4474159,2628058,4113508,2615463.25,5956609,2447611.5,5897821.5,8354826,7558903,4917909.5,7522246,2847834,6667851,1676805.875,6247245,4711637,2476379,2626711,6083963.5,7070876,4859387,3033686.25,6929217,3833669,928821.375,4735265.5,3295177.25,4493489,2064962.5,4142821,3337480,2834479.75,4344569,3332576.75,4226472.5,3321167,2994586.5,4793421,5951735,7002882,2833213.5,4926595.5,3762915.25,3999546,973909.9375,4032877,1398924.625,4576131,4029527.25,3318501.5,2057454.5,2653195.5,5922853,4202470.5
