Date,Site,treatment,Plot,Depth,TOC.k2so4,TN.k2so4,TOC.fum,TN.fum,MBC,MBN,PO4.fum,NH4,NO3,PO4,TFPA,phenolics,TRS,Mic.PO4,Core.length,Core.mass,Homogenized.mass,Dry.weight,NH4.H2O,NO3.H2O,PO4.H2O,TFPA.H2O,TRS.H2O,Data.Type,Fill,Mass,Bubles.sediment,Time,Average.vacutainer.7.176g,Purpose,Purpose2,X,X.1,Matrix,Notes,Cat.L,Cat.W,An.L,An.W,Cation.Area,Anion.area,pH,X_decimal.degree,Y_decimal.degree,DBH..cm.,Height.m.
8/9/2019,Mesic,fertilized,2,NA,NA,NA,NA,NA,NA,NA,NA,0.001515195,5.21E-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,Growing season,GS,,55,2M KCl,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/9/2019,Mesic,fertilized,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00301293,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,Growing season,GS,,55,2M KCl,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/9/2019,Mesic,fertilized,4,NA,NA,NA,NA,NA,NA,NA,NA,0.002213621,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,Growing season,GS,,55,2M KCl,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/9/2019,Mesic,fertilized,5,NA,NA,NA,NA,NA,NA,NA,NA,0.001049578,5.00E-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,Growing season,GS,,55,2M KCl,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0.016187737,0.00256635,0.002626462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0.011447298,0.001473796,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0.02510907,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0.014089629,0.001695002,0.003398479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0.029866915,0.002707596,0.004591771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0.023543878,0,0.003541035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0.025380568,0.002167048,0.001866659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0.018527023,0,0.00257763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,0.026234825,0.002621835,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Control,2,NA,NA,NA,NA,NA,NA,NA,NA,0.028855693,0.002007381,0.003141215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Control,3,NA,NA,NA,NA,NA,NA,NA,NA,0.023034198,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Control,4,NA,NA,NA,NA,NA,NA,NA,NA,0.018460793,0.002749947,0.003238999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,0.020267547,0.002121519,0.002820241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,0.025111607,0.002924701,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,0.024447707,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Hydric,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,0.021359053,0.001783311,0.00314031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0.01826628,0.004465013,0.002073734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0.016964856,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0.028713063,0.006643538,0.003186785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0.024899764,0.005910049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0.029434731,0.006311194,0.002697866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0.020429529,0.006571767,0.002779797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0.023633641,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,0.014505449,0.00468465,0.003045905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Control,2,NA,NA,NA,NA,NA,NA,NA,NA,0.023265848,0.006858932,0.003125511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Control,3,NA,NA,NA,NA,NA,NA,NA,NA,0.019888093,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Control,4,NA,NA,NA,NA,NA,NA,NA,NA,0.022169143,0.003349713,0.003308035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,0.019373406,0.004798509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,0.025257006,0,0.00234085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,0.016868668,0.004730986,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Xeric,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,0.015539955,0.004319192,0.003425784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0.021439715,0.002469667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0.023022361,0,0.015554183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0.024943784,0.002511754,0.003753087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0.022191084,0.001882528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0.023174677,0.002507007,0.011725447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0.027611157,0,0.00403083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0.021689105,0.003056238,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0.017494103,0.002272146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,0.022791205,0,0.007708199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Control,2,NA,NA,NA,NA,NA,NA,NA,NA,0.030865063,0.003779157,0.016265397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Control,3,NA,NA,NA,NA,NA,NA,NA,NA,0.019040178,0.002622504,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Control,4,NA,NA,NA,NA,NA,NA,NA,NA,0.021274405,0.002243032,0.007674336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,0.018461167,0.001566017,0.034719083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,0.01503294,0.00280418,0.015498451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,0.028499372,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2020,Mesic,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,0.022973,0.002360556,0.007080867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW-GS,OW-GS,,390,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0.005555313,0.002350018,0.001084597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0.001159122,0.001404098,0.000386048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0.021115637,0.001795591,0.001717199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0.003474354,0.001534706,0.001039885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0.02264265,0.002270406,0.003832012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0.01982859,0.001437755,0.003374218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Snowfence,7,NA,NA,NA,NA,NA,NA,NA,NA,0.019318678,0.00172014,0.001592425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Snowfence,8,NA,NA,NA,NA,NA,NA,NA,NA,0.014840291,0.001515857,0.002422283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Control,1,NA,NA,NA,NA,NA,NA,NA,NA,0.016849345,0.002246221,0.002031406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Control,2,NA,NA,NA,NA,NA,NA,NA,NA,0.011020842,0.00178635,0.001325341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Control,3,NA,NA,NA,NA,NA,NA,NA,NA,0.010702569,0.000758,0.000906822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Control,4,NA,NA,NA,NA,NA,NA,NA,NA,0.011741133,0.002358817,0.002418287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Control,5,NA,NA,NA,NA,NA,NA,NA,NA,0.00866816,0.001862516,0.001394337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Control,6,NA,NA,NA,NA,NA,NA,NA,NA,0.004859691,0.002810929,0.000431501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Control,7,NA,NA,NA,NA,NA,NA,NA,NA,0.001257113,0.002857241,9.17E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Control,8,NA,NA,NA,NA,NA,NA,NA,NA,0.014196995,0.001383968,0.002393836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Ancillary,1,NA,NA,NA,NA,NA,NA,NA,NA,0.003993161,0.001195578,0.000634519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Ancillary,2,NA,NA,NA,NA,NA,NA,NA,NA,0.009883237,0.00176459,0.001555248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Ancillary,3,NA,NA,NA,NA,NA,NA,NA,NA,0.018324433,0.001449248,0.002081545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Ancillary,4,NA,NA,NA,NA,NA,NA,NA,NA,0.000378079,0.001259588,7.59E-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Ancillary,5,NA,NA,NA,NA,NA,NA,NA,NA,0.00515176,0.001889378,0.001177368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Ancillary,6,NA,NA,NA,NA,NA,NA,NA,NA,0.011041829,0.000985564,0.001754391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Ancillary,7,NA,NA,NA,NA,NA,NA,NA,NA,0.009119348,0.002331518,0.001062734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Hydric,Ancillary,8,NA,NA,NA,NA,NA,NA,NA,NA,0.004464243,0.001624557,0.00059803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Snowfence,1,NA,NA,NA,NA,NA,NA,NA,NA,0.011795371,0.004067155,0.001574915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Snowfence,2,NA,NA,NA,NA,NA,NA,NA,NA,0.011408977,0.002769877,0.002816019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Snowfence,3,NA,NA,NA,NA,NA,NA,NA,NA,0.018880714,0.006262792,0.002316137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Snowfence,4,NA,NA,NA,NA,NA,NA,NA,NA,0.013522983,0.004801591,0.002056833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Snowfence,5,NA,NA,NA,NA,NA,NA,NA,NA,0.013271721,0.005596368,0.001071466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2021,Xeric,Snowfence,6,NA,NA,NA,NA,NA,NA,NA,NA,0.019791485,0.00592287,0.001999823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resin strip,NA,NA,NA,NA,NA,OW,OW,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
