"formula","Site","Year","Season","Polar"
"C22H42O8","Hydric",2018,"Fall","nonpolar"
"C22H42O8","Mesic",2018,"LateSpring","nonpolar"
"C22H42O8","Mesic",2017,"Fall","nonpolar"
"C22H42O8","Mesic",2018,"Spring","nonpolar"
"C22H42O8","Mesic",2018,"Fall","nonpolar"
"C22H42O8","Mesic",2017,"Spring","nonpolar"
"C22H42O8","Mesic",2019,"Fall","nonpolar"
"C22H42O8","Mesic",2019,"Spring","nonpolar"
"C22H42O8","Xeric",2019,"Fall","nonpolar"
"C26H42O5","Xeric",2017,"Spring","nonpolar"
"C26H42O5","Xeric",2018,"Fall","nonpolar"
"C26H42O5","Mesic",2017,"Fall","nonpolar"
"C26H42O5","Mesic",2017,"Spring","nonpolar"
"C25H42O8","Mesic",2019,"Fall","nonpolar"
"C25H42O8","Mesic",2018,"LateSpring","nonpolar"
"C25H42O8","Mesic",2018,"Fall","nonpolar"
"C25H42O8","Mesic",2019,"Spring","nonpolar"
"C27H46O4","Xeric",2018,"Fall","nonpolar"
"C27H46O4","Xeric",2017,"Spring","nonpolar"
"C27H46O4","Xeric",2018,"Spring","nonpolar"
"C27H46O4","Xeric",2019,"Spring","nonpolar"
"C27H46O4","Hydric",2019,"Spring","nonpolar"
"C27H46O4","Hydric",2018,"Spring","nonpolar"
"C27H46O4","Hydric",2018,"Fall","nonpolar"
"C27H46O4","Mesic",2018,"LateSpring","nonpolar"
"C27H46O4","Mesic",2017,"Fall","nonpolar"
"C27H46O4","Mesic",2018,"Spring","nonpolar"
"C27H46O4","Mesic",2018,"Fall","nonpolar"
"C27H46O4","Mesic",2019,"Spring","nonpolar"
"C27H46O4","Xeric",2019,"Fall","nonpolar"
"C26H46O7","Mesic",2018,"LateSpring","nonpolar"
"C26H46O7","Mesic",2017,"Fall","nonpolar"
"C26H46O7","Mesic",2018,"Spring","nonpolar"
"C26H46O7","Mesic",2018,"Fall","nonpolar"
"C26H46O7","Mesic",2017,"Spring","nonpolar"
"C26H46O7","Mesic",2019,"Fall","nonpolar"
"C26H46O7","Mesic",2019,"Spring","nonpolar"
"C24H50O6","Xeric",2017,"Spring","nonpolar"
"C24H50O6","Xeric",2017,"Fall","nonpolar"
"C24H50O6","Xeric",2018,"Fall","nonpolar"
"C24H50O6","Xeric",2018,"Spring","nonpolar"
"C24H50O6","Xeric",2019,"Spring","nonpolar"
"C24H50O6","Hydric",2019,"Spring","nonpolar"
"C24H50O6","Hydric",2017,"Spring","nonpolar"
"C24H50O6","Hydric",2017,"Fall","nonpolar"
"C24H50O6","Hydric",2018,"Fall","nonpolar"
"C24H50O6","Hydric",2018,"LateSpring","nonpolar"
"C24H50O6","Hydric",2019,"Fall","nonpolar"
"C24H50O6","Hydric",2018,"Spring","nonpolar"
"C24H50O6","Mesic",2018,"LateSpring","nonpolar"
"C24H50O6","Mesic",2017,"Fall","nonpolar"
"C24H50O6","Mesic",2018,"Fall","nonpolar"
"C24H50O6","Mesic",2017,"Spring","nonpolar"
"C24H50O6","Mesic",2018,"Spring","nonpolar"
"C24H50O6","Mesic",2019,"Fall","nonpolar"
"C24H50O6","Mesic",2019,"Spring","nonpolar"
"C24H50O6","Xeric",2019,"Fall","nonpolar"
"C30H46O4","Xeric",2017,"Spring","nonpolar"
"C30H46O4","Xeric",2017,"Fall","nonpolar"
"C30H46O4","Xeric",2018,"Fall","nonpolar"
"C30H46O4","Xeric",2018,"Spring","nonpolar"
"C30H46O4","Xeric",2019,"Spring","nonpolar"
"C30H46O4","Hydric",2019,"Spring","nonpolar"
"C30H46O4","Hydric",2017,"Spring","nonpolar"
"C30H46O4","Hydric",2017,"Fall","nonpolar"
"C30H46O4","Hydric",2018,"Spring","nonpolar"
"C30H46O4","Hydric",2018,"LateSpring","nonpolar"
"C30H46O4","Hydric",2019,"Fall","nonpolar"
"C30H46O4","Hydric",2018,"Fall","nonpolar"
"C30H46O4","Mesic",2018,"Spring","nonpolar"
"C30H46O4","Mesic",2019,"Fall","nonpolar"
"C30H46O4","Mesic",2018,"LateSpring","nonpolar"
"C30H46O4","Mesic",2019,"Spring","nonpolar"
"C30H46O4","Xeric",2019,"Fall","nonpolar"
"C27H51O4P1","Xeric",2017,"Spring","nonpolar"
"C27H51O4P1","Xeric",2018,"Fall","nonpolar"
"C27H51O4P1","Xeric",2018,"Spring","nonpolar"
"C27H51O4P1","Xeric",2019,"Spring","nonpolar"
"C27H51O4P1","Mesic",2019,"Fall","nonpolar"
"C27H51O4P1","Mesic",2018,"LateSpring","nonpolar"
"C27H51O4P1","Xeric",2019,"Fall","nonpolar"
"C28H50O3","Xeric",2017,"Fall","nonpolar"
"C28H50O3","Hydric",2019,"Spring","nonpolar"
"C28H50O3","Hydric",2017,"Spring","nonpolar"
"C28H50O3","Hydric",2017,"Fall","nonpolar"
"C28H50O3","Hydric",2018,"Spring","nonpolar"
"C28H50O3","Hydric",2018,"LateSpring","nonpolar"
"C28H50O3","Hydric",2019,"Fall","nonpolar"
"C28H50O3","Hydric",2018,"Fall","nonpolar"
"C27H50O6","Xeric",2017,"Spring","nonpolar"
"C27H50O6","Xeric",2017,"Fall","nonpolar"
"C27H50O6","Xeric",2018,"Fall","nonpolar"
"C27H50O6","Xeric",2018,"Spring","nonpolar"
"C27H50O6","Xeric",2019,"Spring","nonpolar"
"C27H50O6","Hydric",2019,"Spring","nonpolar"
"C27H50O6","Hydric",2017,"Spring","nonpolar"
"C27H50O6","Hydric",2017,"Fall","nonpolar"
"C27H50O6","Hydric",2018,"Spring","nonpolar"
"C27H50O6","Hydric",2019,"Fall","nonpolar"
"C27H50O6","Hydric",2018,"Fall","nonpolar"
"C27H50O6","Hydric",2018,"LateSpring","nonpolar"
"C27H50O6","Mesic",2018,"LateSpring","nonpolar"
"C27H50O6","Mesic",2017,"Fall","nonpolar"
"C27H50O6","Mesic",2018,"Spring","nonpolar"
"C27H50O6","Mesic",2018,"Fall","nonpolar"
"C27H50O6","Mesic",2017,"Spring","nonpolar"
"C27H50O6","Mesic",2019,"Fall","nonpolar"
"C27H50O6","Mesic",2019,"Spring","nonpolar"
"C27H50O6","Xeric",2019,"Fall","nonpolar"
"C28H54O5","Xeric",2017,"Spring","nonpolar"
"C28H54O5","Xeric",2017,"Fall","nonpolar"
"C28H54O5","Xeric",2018,"Fall","nonpolar"
"C28H54O5","Xeric",2018,"Spring","nonpolar"
"C28H54O5","Xeric",2019,"Spring","nonpolar"
"C28H54O5","Hydric",2019,"Spring","nonpolar"
"C28H54O5","Hydric",2017,"Spring","nonpolar"
"C28H54O5","Hydric",2017,"Fall","nonpolar"
"C28H54O5","Hydric",2018,"Spring","nonpolar"
"C28H54O5","Hydric",2018,"LateSpring","nonpolar"
"C28H54O5","Hydric",2019,"Fall","nonpolar"
"C28H54O5","Hydric",2018,"Fall","nonpolar"
"C28H54O5","Mesic",2018,"LateSpring","nonpolar"
"C28H54O5","Mesic",2017,"Fall","nonpolar"
"C28H54O5","Mesic",2018,"Spring","nonpolar"
"C28H54O5","Mesic",2018,"Fall","nonpolar"
"C28H54O5","Mesic",2017,"Spring","nonpolar"
"C28H54O5","Mesic",2019,"Fall","nonpolar"
"C28H54O5","Mesic",2019,"Spring","nonpolar"
"C28H54O5","Xeric",2019,"Fall","nonpolar"
"C29H58O4","Xeric",2017,"Fall","nonpolar"
"C29H58O4","Xeric",2018,"Spring","nonpolar"
"C29H58O4","Xeric",2019,"Spring","nonpolar"
"C29H58O4","Hydric",2017,"Spring","nonpolar"
"C29H58O4","Hydric",2018,"Spring","nonpolar"
"C29H58O4","Hydric",2018,"Fall","nonpolar"
"C29H58O4","Hydric",2018,"LateSpring","nonpolar"
"C29H58O4","Hydric",2017,"Fall","nonpolar"
"C29H58O4","Mesic",2018,"LateSpring","nonpolar"
"C29H58O4","Mesic",2017,"Fall","nonpolar"
"C29H58O4","Mesic",2018,"Fall","nonpolar"
"C29H58O4","Mesic",2017,"Spring","nonpolar"
"C29H58O4","Mesic",2018,"Spring","nonpolar"
"C29H58O4","Mesic",2019,"Fall","nonpolar"
"C29H58O4","Mesic",2019,"Spring","nonpolar"
"C29H58O4","Xeric",2018,"Fall","nonpolar"
"C22H28O9","Xeric",2018,"Fall","nonpolar"
"C22H28O9","Xeric",2017,"Fall","nonpolar"
"C22H28O9","Xeric",2018,"Spring","nonpolar"
"C22H28O9","Xeric",2019,"Spring","nonpolar"
"C22H28O9","Mesic",2017,"Fall","nonpolar"
"C22H28O9","Mesic",2018,"Spring","nonpolar"
"C22H28O9","Mesic",2017,"Spring","nonpolar"
"C22H28O9","Xeric",2019,"Fall","nonpolar"
"C23H32O8","Mesic",2017,"Fall","nonpolar"
"C23H32O8","Mesic",2019,"Fall","nonpolar"
"C23H32O8","Mesic",2019,"Spring","nonpolar"
"C20H36O10","Xeric",2017,"Spring","nonpolar"
"C20H36O10","Xeric",2017,"Fall","nonpolar"
"C24H36O7","Xeric",2019,"Spring","nonpolar"
"C24H36O7","Mesic",2017,"Fall","nonpolar"
"C24H36O7","Mesic",2018,"Spring","nonpolar"
"C24H36O7","Mesic",2019,"Fall","nonpolar"
"C24H36O7","Mesic",2019,"Spring","nonpolar"
"C28H40O6","Xeric",2017,"Spring","nonpolar"
"C28H40O6","Xeric",2019,"Fall","nonpolar"
"C26H44O5","Xeric",2017,"Fall","nonpolar"
"C26H44O5","Xeric",2017,"Spring","nonpolar"
"C26H44O5","Xeric",2018,"Spring","nonpolar"
"C26H44O5","Xeric",2019,"Spring","nonpolar"
"C26H44O5","Hydric",2019,"Spring","nonpolar"
"C26H44O5","Xeric",2019,"Fall","nonpolar"
"C29H44O5","Xeric",2017,"Fall","nonpolar"
"C29H44O5","Xeric",2017,"Spring","nonpolar"
"C29H44O5","Xeric",2019,"Spring","nonpolar"
"C29H44O5","Hydric",2019,"Spring","nonpolar"
"C29H44O5","Hydric",2017,"Spring","nonpolar"
"C29H44O5","Hydric",2018,"Spring","nonpolar"
"C29H44O5","Hydric",2019,"Fall","nonpolar"
"C29H44O5","Hydric",2018,"Fall","nonpolar"
"C29H44O5","Hydric",2018,"LateSpring","nonpolar"
"C29H44O5","Hydric",2017,"Fall","nonpolar"
"C29H44O5","Mesic",2018,"LateSpring","nonpolar"
"C29H44O5","Mesic",2017,"Fall","nonpolar"
"C29H44O5","Mesic",2018,"Spring","nonpolar"
"C29H44O5","Mesic",2017,"Spring","nonpolar"
"C29H44O5","Mesic",2018,"Fall","nonpolar"
"C29H44O5","Mesic",2019,"Fall","nonpolar"
"C29H44O5","Mesic",2019,"Spring","nonpolar"
"C29H44O5","Xeric",2019,"Fall","nonpolar"
"C27H48O4","Hydric",2019,"Spring","nonpolar"
"C27H48O4","Hydric",2017,"Spring","nonpolar"
"C27H48O4","Hydric",2018,"Spring","nonpolar"
"C27H48O4","Hydric",2018,"LateSpring","nonpolar"
"C27H48O4","Hydric",2018,"Fall","nonpolar"
"C27H48O4","Mesic",2018,"Spring","nonpolar"
"C27H48O4","Mesic",2019,"Fall","nonpolar"
"C27H48O4","Mesic",2018,"LateSpring","nonpolar"
"C27H48O4","Mesic",2019,"Spring","nonpolar"
"C26H48O7","Xeric",2018,"Spring","nonpolar"
"C26H48O7","Xeric",2019,"Spring","nonpolar"
"C26H48O7","Mesic",2018,"LateSpring","nonpolar"
"C26H48O7","Mesic",2017,"Fall","nonpolar"
"C26H48O7","Mesic",2018,"Spring","nonpolar"
"C26H48O7","Mesic",2018,"Fall","nonpolar"
"C26H48O7","Mesic",2017,"Spring","nonpolar"
"C26H48O7","Mesic",2019,"Fall","nonpolar"
"C26H48O7","Mesic",2019,"Spring","nonpolar"
"C30H48O4","Xeric",2017,"Spring","nonpolar"
"C30H48O4","Xeric",2017,"Fall","nonpolar"
"C30H48O4","Xeric",2018,"Fall","nonpolar"
"C30H48O4","Xeric",2018,"Spring","nonpolar"
"C30H48O4","Xeric",2019,"Spring","nonpolar"
"C30H48O4","Hydric",2019,"Spring","nonpolar"
"C30H48O4","Hydric",2017,"Spring","nonpolar"
"C30H48O4","Hydric",2017,"Fall","nonpolar"
"C30H48O4","Hydric",2018,"Spring","nonpolar"
"C30H48O4","Hydric",2018,"LateSpring","nonpolar"
"C30H48O4","Hydric",2019,"Fall","nonpolar"
"C30H48O4","Hydric",2018,"Fall","nonpolar"
"C30H48O4","Mesic",2018,"LateSpring","nonpolar"
"C30H48O4","Mesic",2017,"Fall","nonpolar"
"C30H48O4","Mesic",2018,"Spring","nonpolar"
"C30H48O4","Mesic",2018,"Fall","nonpolar"
"C30H48O4","Mesic",2017,"Spring","nonpolar"
"C30H48O4","Mesic",2019,"Fall","nonpolar"
"C30H48O4","Mesic",2019,"Spring","nonpolar"
"C30H48O4","Xeric",2019,"Fall","nonpolar"
"C28H52O3","Xeric",2017,"Spring","nonpolar"
"C28H52O3","Xeric",2017,"Fall","nonpolar"
"C28H52O3","Xeric",2018,"Fall","nonpolar"
"C28H52O3","Xeric",2018,"Spring","nonpolar"
"C28H52O3","Xeric",2019,"Spring","nonpolar"
"C28H52O3","Hydric",2019,"Spring","nonpolar"
"C28H52O3","Hydric",2017,"Spring","nonpolar"
"C28H52O3","Hydric",2017,"Fall","nonpolar"
"C28H52O3","Hydric",2018,"Spring","nonpolar"
"C28H52O3","Hydric",2018,"LateSpring","nonpolar"
"C28H52O3","Hydric",2019,"Fall","nonpolar"
"C28H52O3","Hydric",2018,"Fall","nonpolar"
"C28H52O3","Mesic",2017,"Fall","nonpolar"
"C28H52O3","Mesic",2018,"Spring","nonpolar"
"C28H52O3","Mesic",2018,"Fall","nonpolar"
"C28H52O3","Mesic",2017,"Spring","nonpolar"
"C28H52O3","Mesic",2019,"Spring","nonpolar"
"C28H52O3","Xeric",2019,"Fall","nonpolar"
"C27H52O6","Xeric",2017,"Spring","nonpolar"
"C27H52O6","Xeric",2017,"Fall","nonpolar"
"C27H52O6","Xeric",2018,"Fall","nonpolar"
"C27H52O6","Xeric",2018,"Spring","nonpolar"
"C27H52O6","Xeric",2019,"Spring","nonpolar"
"C27H52O6","Hydric",2019,"Spring","nonpolar"
"C27H52O6","Hydric",2017,"Spring","nonpolar"
"C27H52O6","Hydric",2017,"Fall","nonpolar"
"C27H52O6","Hydric",2018,"Spring","nonpolar"
"C27H52O6","Hydric",2018,"LateSpring","nonpolar"
"C27H52O6","Hydric",2019,"Fall","nonpolar"
"C27H52O6","Hydric",2018,"Fall","nonpolar"
"C27H52O6","Mesic",2018,"LateSpring","nonpolar"
"C27H52O6","Mesic",2017,"Fall","nonpolar"
"C27H52O6","Mesic",2018,"Spring","nonpolar"
"C27H52O6","Mesic",2018,"Fall","nonpolar"
"C27H52O6","Mesic",2017,"Spring","nonpolar"
"C27H52O6","Mesic",2019,"Fall","nonpolar"
"C27H52O6","Mesic",2019,"Spring","nonpolar"
"C27H52O6","Xeric",2019,"Fall","nonpolar"
"C31H52O3","Xeric",2017,"Spring","nonpolar"
"C31H52O3","Xeric",2018,"Fall","nonpolar"
"C31H52O3","Xeric",2018,"Spring","nonpolar"
"C31H52O3","Xeric",2017,"Fall","nonpolar"
"C31H52O3","Xeric",2019,"Spring","nonpolar"
"C31H52O3","Hydric",2019,"Spring","nonpolar"
"C31H52O3","Hydric",2017,"Spring","nonpolar"
"C31H52O3","Hydric",2017,"Fall","nonpolar"
"C31H52O3","Hydric",2018,"Spring","nonpolar"
"C31H52O3","Hydric",2018,"LateSpring","nonpolar"
"C31H52O3","Hydric",2019,"Fall","nonpolar"
"C31H52O3","Hydric",2018,"Fall","nonpolar"
"C31H52O3","Mesic",2018,"LateSpring","nonpolar"
"C31H52O3","Mesic",2017,"Fall","nonpolar"
"C31H52O3","Mesic",2018,"Spring","nonpolar"
"C31H52O3","Mesic",2018,"Fall","nonpolar"
"C31H52O3","Mesic",2017,"Spring","nonpolar"
"C31H52O3","Mesic",2019,"Fall","nonpolar"
"C31H52O3","Mesic",2019,"Spring","nonpolar"
"C31H52O3","Xeric",2019,"Fall","nonpolar"
"C29H56O2","Xeric",2017,"Spring","nonpolar"
"C29H56O2","Xeric",2017,"Fall","nonpolar"
"C29H56O2","Xeric",2018,"Fall","nonpolar"
"C29H56O2","Xeric",2018,"Spring","nonpolar"
"C29H56O2","Xeric",2019,"Spring","nonpolar"
"C29H56O2","Hydric",2019,"Spring","nonpolar"
"C29H56O2","Hydric",2017,"Spring","nonpolar"
"C29H56O2","Hydric",2017,"Fall","nonpolar"
"C29H56O2","Hydric",2018,"Spring","nonpolar"
"C29H56O2","Hydric",2018,"LateSpring","nonpolar"
"C29H56O2","Hydric",2019,"Fall","nonpolar"
"C29H56O2","Hydric",2018,"Fall","nonpolar"
"C29H56O2","Mesic",2019,"Fall","nonpolar"
"C29H56O2","Xeric",2019,"Fall","nonpolar"
"C28H56O5","Xeric",2017,"Spring","nonpolar"
"C28H56O5","Xeric",2018,"Spring","nonpolar"
"C28H56O5","Xeric",2019,"Spring","nonpolar"
"C28H56O5","Hydric",2019,"Spring","nonpolar"
"C28H56O5","Hydric",2017,"Fall","nonpolar"
"C28H56O5","Hydric",2018,"Spring","nonpolar"
"C28H56O5","Hydric",2018,"Fall","nonpolar"
"C28H56O5","Hydric",2017,"Spring","nonpolar"
"C28H56O5","Hydric",2019,"Fall","nonpolar"
"C28H56O5","Hydric",2018,"LateSpring","nonpolar"
"C28H56O5","Mesic",2018,"LateSpring","nonpolar"
"C28H56O5","Mesic",2017,"Fall","nonpolar"
"C28H56O5","Mesic",2018,"Fall","nonpolar"
"C28H56O5","Mesic",2017,"Spring","nonpolar"
"C28H56O5","Mesic",2018,"Spring","nonpolar"
"C28H56O5","Mesic",2019,"Fall","nonpolar"
"C28H56O5","Mesic",2019,"Spring","nonpolar"
"C28H56O5","Xeric",2018,"Fall","nonpolar"
"C28H56O5","Xeric",2019,"Fall","nonpolar"
"C28H55O2N1","Xeric",2018,"Spring","nonpolar"
"C28H55O2N1","Hydric",2018,"Spring","nonpolar"
"C28H55O2N1","Xeric",2019,"Fall","nonpolar"
"C18H30O10S1","Xeric",2017,"Spring","nonpolar"
"C18H30O10S1","Xeric",2017,"Fall","nonpolar"
"C18H30O10S1","Hydric",2017,"Fall","nonpolar"
"C22H30O9","Mesic",2017,"Spring","nonpolar"
"C23H34O8","Mesic",2017,"Fall","nonpolar"
"C23H34O8","Mesic",2018,"Spring","nonpolar"
"C23H34O8","Mesic",2018,"LateSpring","nonpolar"
"C23H34O8","Mesic",2019,"Spring","nonpolar"
"C24H38O7","Xeric",2018,"Spring","nonpolar"
"C24H38O7","Xeric",2019,"Spring","nonpolar"
"C24H38O7","Hydric",2018,"LateSpring","nonpolar"
"C24H38O7","Hydric",2018,"Fall","nonpolar"
"C24H38O7","Hydric",2018,"Spring","nonpolar"
"C24H38O7","Mesic",2017,"Fall","nonpolar"
"C24H38O7","Mesic",2017,"Spring","nonpolar"
"C24H38O7","Mesic",2018,"Spring","nonpolar"
"C24H38O7","Mesic",2019,"Spring","nonpolar"
"C27H38O7","Xeric",2017,"Spring","nonpolar"
"C25H42O6","Hydric",2017,"Spring","nonpolar"
"C25H42O6","Hydric",2018,"Spring","nonpolar"
"C25H42O6","Hydric",2018,"LateSpring","nonpolar"
"C25H42O6","Hydric",2019,"Fall","nonpolar"
"C25H42O6","Mesic",2017,"Fall","nonpolar"
"C25H42O6","Mesic",2017,"Spring","nonpolar"
"C28H43O4P1","Xeric",2017,"Spring","nonpolar"
"C28H43O4P1","Xeric",2017,"Fall","nonpolar"
"C28H43O4P1","Xeric",2018,"Fall","nonpolar"
"C28H43O4P1","Xeric",2018,"Spring","nonpolar"
"C28H43O4P1","Xeric",2019,"Spring","nonpolar"
"C28H43O4P1","Hydric",2019,"Spring","nonpolar"
"C28H43O4P1","Hydric",2017,"Spring","nonpolar"
"C28H43O4P1","Hydric",2017,"Fall","nonpolar"
"C28H43O4P1","Hydric",2018,"Spring","nonpolar"
"C28H43O4P1","Hydric",2018,"LateSpring","nonpolar"
"C28H43O4P1","Hydric",2019,"Fall","nonpolar"
"C28H43O4P1","Hydric",2018,"Fall","nonpolar"
"C28H43O4P1","Mesic",2018,"LateSpring","nonpolar"
"C28H43O4P1","Mesic",2017,"Fall","nonpolar"
"C28H43O4P1","Mesic",2018,"Spring","nonpolar"
"C28H43O4P1","Mesic",2018,"Fall","nonpolar"
"C28H43O4P1","Mesic",2017,"Spring","nonpolar"
"C28H43O4P1","Mesic",2019,"Fall","nonpolar"
"C28H43O4P1","Mesic",2019,"Spring","nonpolar"
"C28H43O4P1","Xeric",2019,"Fall","nonpolar"
"C28H42O6","Xeric",2018,"Fall","nonpolar"
"C28H42O6","Xeric",2018,"Spring","nonpolar"
"C28H42O6","Xeric",2019,"Spring","nonpolar"
"C28H42O6","Hydric",2017,"Spring","nonpolar"
"C28H42O6","Hydric",2018,"Fall","nonpolar"
"C28H42O6","Hydric",2019,"Spring","nonpolar"
"C28H42O6","Hydric",2017,"Fall","nonpolar"
"C28H42O6","Mesic",2018,"Spring","nonpolar"
"C28H42O6","Mesic",2018,"Fall","nonpolar"
"C28H42O6","Mesic",2019,"Fall","nonpolar"
"C28H42O6","Mesic",2017,"Spring","nonpolar"
"C28H42O6","Mesic",2018,"LateSpring","nonpolar"
"C28H42O6","Xeric",2019,"Fall","nonpolar"
"C26H46O5","Xeric",2017,"Spring","nonpolar"
"C26H46O5","Xeric",2017,"Fall","nonpolar"
"C26H46O5","Xeric",2018,"Spring","nonpolar"
"C26H46O5","Xeric",2018,"Fall","nonpolar"
"C26H46O5","Hydric",2019,"Spring","nonpolar"
"C26H46O5","Hydric",2017,"Spring","nonpolar"
"C26H46O5","Xeric",2019,"Fall","nonpolar"
"C25H46O8","Mesic",2018,"LateSpring","nonpolar"
"C25H46O8","Mesic",2017,"Fall","nonpolar"
"C25H46O8","Mesic",2018,"Spring","nonpolar"
"C25H46O8","Mesic",2018,"Fall","nonpolar"
"C25H46O8","Mesic",2017,"Spring","nonpolar"
"C25H46O8","Mesic",2019,"Fall","nonpolar"
"C25H46O8","Mesic",2019,"Spring","nonpolar"
"C29H46O5","Xeric",2017,"Spring","nonpolar"
"C29H46O5","Xeric",2017,"Fall","nonpolar"
"C29H46O5","Xeric",2018,"Fall","nonpolar"
"C29H46O5","Xeric",2018,"Spring","nonpolar"
"C29H46O5","Xeric",2019,"Spring","nonpolar"
"C29H46O5","Hydric",2019,"Spring","nonpolar"
"C29H46O5","Hydric",2017,"Spring","nonpolar"
"C29H46O5","Hydric",2017,"Fall","nonpolar"
"C29H46O5","Hydric",2018,"Spring","nonpolar"
"C29H46O5","Hydric",2018,"LateSpring","nonpolar"
"C29H46O5","Hydric",2019,"Fall","nonpolar"
"C29H46O5","Hydric",2018,"Fall","nonpolar"
"C29H46O5","Mesic",2018,"LateSpring","nonpolar"
"C29H46O5","Mesic",2017,"Fall","nonpolar"
"C29H46O5","Mesic",2018,"Spring","nonpolar"
"C29H46O5","Mesic",2018,"Fall","nonpolar"
"C29H46O5","Mesic",2017,"Spring","nonpolar"
"C29H46O5","Mesic",2019,"Fall","nonpolar"
"C29H46O5","Mesic",2019,"Spring","nonpolar"
"C29H46O5","Xeric",2019,"Fall","nonpolar"
"C27H50O4","Xeric",2017,"Fall","nonpolar"
"C27H50O4","Xeric",2018,"Fall","nonpolar"
"C26H50O7","Mesic",2018,"LateSpring","nonpolar"
"C26H50O7","Mesic",2017,"Fall","nonpolar"
"C26H50O7","Mesic",2018,"Spring","nonpolar"
"C26H50O7","Mesic",2018,"Fall","nonpolar"
"C26H50O7","Mesic",2017,"Spring","nonpolar"
"C26H50O7","Mesic",2019,"Fall","nonpolar"
"C26H50O7","Mesic",2019,"Spring","nonpolar"
"C30H50O4","Xeric",2017,"Spring","nonpolar"
"C30H50O4","Xeric",2017,"Fall","nonpolar"
"C30H50O4","Xeric",2018,"Fall","nonpolar"
"C30H50O4","Xeric",2018,"Spring","nonpolar"
"C30H50O4","Xeric",2019,"Spring","nonpolar"
"C30H50O4","Hydric",2019,"Spring","nonpolar"
"C30H50O4","Hydric",2017,"Spring","nonpolar"
"C30H50O4","Hydric",2017,"Fall","nonpolar"
"C30H50O4","Hydric",2018,"Spring","nonpolar"
"C30H50O4","Hydric",2018,"LateSpring","nonpolar"
"C30H50O4","Hydric",2019,"Fall","nonpolar"
"C30H50O4","Hydric",2018,"Fall","nonpolar"
"C30H50O4","Mesic",2018,"LateSpring","nonpolar"
"C30H50O4","Mesic",2017,"Fall","nonpolar"
"C30H50O4","Mesic",2018,"Spring","nonpolar"
"C30H50O4","Mesic",2018,"Fall","nonpolar"
"C30H50O4","Mesic",2017,"Spring","nonpolar"
"C30H50O4","Mesic",2019,"Fall","nonpolar"
"C30H50O4","Mesic",2019,"Spring","nonpolar"
"C30H50O4","Xeric",2019,"Fall","nonpolar"
"C29H58O2","Xeric",2017,"Spring","nonpolar"
"C29H58O2","Xeric",2017,"Fall","nonpolar"
"C29H58O2","Xeric",2018,"Spring","nonpolar"
"C29H58O2","Xeric",2019,"Spring","nonpolar"
"C29H58O2","Hydric",2019,"Spring","nonpolar"
"C29H58O2","Hydric",2017,"Spring","nonpolar"
"C29H58O2","Hydric",2017,"Fall","nonpolar"
"C29H58O2","Hydric",2018,"Spring","nonpolar"
"C29H58O2","Hydric",2018,"LateSpring","nonpolar"
"C29H58O2","Hydric",2019,"Fall","nonpolar"
"C29H58O2","Hydric",2018,"Fall","nonpolar"
"C29H58O2","Mesic",2018,"LateSpring","nonpolar"
"C29H58O2","Mesic",2017,"Fall","nonpolar"
"C29H58O2","Mesic",2018,"Spring","nonpolar"
"C29H58O2","Mesic",2018,"Fall","nonpolar"
"C29H58O2","Mesic",2017,"Spring","nonpolar"
"C29H58O2","Mesic",2019,"Fall","nonpolar"
"C29H58O2","Mesic",2019,"Spring","nonpolar"
"C29H58O2","Xeric",2019,"Fall","nonpolar"
"C30H62O1","Hydric",2017,"Spring","nonpolar"
"C27H41O6N1","Xeric",2017,"Spring","nonpolar"
"C27H41O6N1","Xeric",2019,"Spring","nonpolar"
"C27H41O6N1","Hydric",2019,"Spring","nonpolar"
"C27H41O6N1","Hydric",2017,"Spring","nonpolar"
"C27H41O6N1","Hydric",2017,"Fall","nonpolar"
"C27H41O6N1","Hydric",2018,"Spring","nonpolar"
"C27H41O6N1","Hydric",2018,"LateSpring","nonpolar"
"C27H41O6N1","Hydric",2019,"Fall","nonpolar"
"C27H41O6N1","Hydric",2018,"Fall","nonpolar"
"C27H41O6N1","Mesic",2017,"Fall","nonpolar"
"C27H41O6N1","Mesic",2018,"Spring","nonpolar"
"C27H41O6N1","Mesic",2018,"Fall","nonpolar"
"C27H41O6N1","Mesic",2017,"Spring","nonpolar"
"C27H41O6N1","Mesic",2019,"Fall","nonpolar"
"C26H49O4N1","Mesic",2018,"Fall","nonpolar"
"C27H53O3N1","Xeric",2017,"Spring","nonpolar"
"C27H53O3N1","Xeric",2017,"Fall","nonpolar"
"C27H53O3N1","Xeric",2018,"Fall","nonpolar"
"C27H53O3N1","Xeric",2018,"Spring","nonpolar"
"C27H53O3N1","Xeric",2019,"Spring","nonpolar"
"C27H53O3N1","Hydric",2019,"Spring","nonpolar"
"C27H53O3N1","Hydric",2017,"Spring","nonpolar"
"C27H53O3N1","Hydric",2017,"Fall","nonpolar"
"C27H53O3N1","Hydric",2018,"Spring","nonpolar"
"C27H53O3N1","Hydric",2018,"LateSpring","nonpolar"
"C27H53O3N1","Hydric",2019,"Fall","nonpolar"
"C27H53O3N1","Hydric",2018,"Fall","nonpolar"
"C27H53O3N1","Mesic",2018,"LateSpring","nonpolar"
"C27H53O3N1","Mesic",2017,"Fall","nonpolar"
"C27H53O3N1","Mesic",2018,"Spring","nonpolar"
