"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C26H40O2","lipid","aliphatic","aliphatic",0.24,-1.3846,1.54,0.08,5,7,0.1923
"C25H40O5","lipid","aliphatic","aliphatic",0.1556,-1.2,1.6,0.2,1,6,0.04
"C22H44O7","protein","aliphatic","lipid",-0.1351,-1.3636,2,0.32,-6,1,-0.2727
"C26H44O4","lipid","aliphatic","aliphatic",0.125,-1.3846,1.69,0.15,1,5,0.0385
"C25H52O2","lipid","aliphatic","lipid",-0.0417,-1.92,2.08,0.08,-2,0,-0.08
"C22H43O4N1","lipid","aliphatic","aliphatic+N",-0.0526,-1.4545,1.95,0.18,-3,2,-0.1364
"C23H47O3N1","lipid","aliphatic","lipid",-0.0732,-1.6522,2.04,0.13,-3,1,-0.1304
"C17H22O10","lignin","unsaturated/lignin","unsaturated/lignin",0.1667,-0.1176,1.29,0.59,-3,7,-0.1765
"C18H26O9","lignin","unsaturated/lignin","unsaturated/lignin",0.1111,-0.4444,1.44,0.5,-3,6,-0.1667
"C25H26O6","lignin","unsaturated/lignin","unsaturated/lignin",0.4545,-0.56,1.04,0.24,7,13,0.28
"C22H30O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2222,-0.6364,1.36,0.36,0,8,0
"C23H34O7","lignin","unsaturated/lignin","unsaturated/lignin",0.1795,-0.8696,1.48,0.3,0,7,0
"C20H38O7S1","protein","aliphatic","aliphatic",-0.1613,-1.1,1.9,0.35,-6,2,-0.3
"C24H38O6","lipid","aliphatic","aliphatic",0.1429,-1.0833,1.58,0.25,0,6,0
"C25H42O5","lipid","aliphatic","aliphatic",0.1111,-1.28,1.68,0.2,0,5,0
"C24H50O3","lipid","aliphatic","lipid",-0.0667,-1.8333,2.08,0.12,-3,0,-0.125
"C27H50O3","lipid","aliphatic","aliphatic",0.0588,-1.6296,1.85,0.11,0,3,0
"C18H29O8N1","protein","aliphatic","aliphatic+N",0,-0.5556,1.61,0.44,-4,5,-0.2222
"C23H33O4N1","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.9565,1.43,0.17,3,8,0.1304
"C24H41O5N1","lipid","aliphatic","aliphatic+N",0.0732,-1.1667,1.71,0.21,-1,5,-0.0417
"C22H45O4N1","lipid","aliphatic","lipid",-0.1053,-1.5455,2.05,0.18,-4,1,-0.1818
"C18H28O9","protein","aliphatic","aliphatic",0.037,-0.5556,1.56,0.5,-4,5,-0.2222
"C21H28O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2121,-0.4762,1.33,0.43,-1,8,-0.0476
"C25H28O6","lignin","unsaturated/lignin","unsaturated/lignin",0.4091,-0.64,1.12,0.24,6,12,0.24
"C22H32O8","lignin","unsaturated/lignin","unsaturated/lignin",0.1667,-0.7273,1.45,0.36,-1,7,-0.0455
"C24H40O6","lipid","aliphatic","aliphatic",0.0952,-1.1667,1.67,0.25,-1,5,-0.0417
"C25H44O5","lipid","aliphatic","aliphatic",0.0667,-1.36,1.76,0.2,-1,4,-0.04
"C23H48O4","lipid","aliphatic","lipid",-0.0952,-1.7391,2.09,0.17,-4,0,-0.1739
"C29H44O2","lipid","aliphatic","aliphatic",0.25,-1.3793,1.52,0.07,6,8,0.2069
"C26H48O4","lipid","aliphatic","aliphatic",0.0417,-1.5385,1.85,0.15,-1,3,-0.0385
"C27H52O3","lipid","aliphatic","aliphatic",0.0196,-1.7037,1.93,0.11,-1,2,-0.037
"C28H56O2","lipid","aliphatic","lipid",0,-1.8571,2,0.07,-1,1,-0.0357
"C24H39O3N1","lipid","aliphatic","aliphatic+N",0.1628,-1.25,1.62,0.12,2,6,0.0833
"C24H43O5N1","lipid","aliphatic","aliphatic+N",0.0244,-1.25,1.79,0.21,-2,4,-0.0833
"C18H30O9","protein","aliphatic","aliphatic",-0.037,-0.6667,1.67,0.5,-5,4,-0.2778
"C21H30O9","lignin","unsaturated/lignin","unsaturated/lignin",0.1515,-0.5714,1.43,0.43,-2,7,-0.0952
"C23H34O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2195,-1.0435,1.48,0.22,2,7,0.087
"C22H34O8","protein","aliphatic","aliphatic",0.1111,-0.8182,1.55,0.36,-2,6,-0.0909
"C20H38O7","protein","aliphatic","aliphatic",-0.0909,-1.2,1.9,0.35,-5,2,-0.25
"C26H34O5","lignin","unsaturated/lignin","unsaturated/lignin",0.3191,-0.9231,1.31,0.19,5,10,0.1923
"C23H38O7","protein","aliphatic","aliphatic",0.0769,-1.0435,1.65,0.3,-2,5,-0.087
"C24H42O6","lipid","aliphatic","aliphatic",0.0476,-1.25,1.75,0.25,-2,4,-0.0833
"C22H46O5","lipid","aliphatic","lipid",-0.1282,-1.6364,2.09,0.23,-5,0,-0.2273
"C26H46O2","lipid","aliphatic","aliphatic",0.12,-1.6154,1.77,0.08,2,4,0.0769
"C25H46O5","lipid","aliphatic","aliphatic",0.0222,-1.44,1.84,0.2,-2,3,-0.08
"C26H50O4","lipid","aliphatic","aliphatic",0,-1.6154,1.92,0.15,-2,2,-0.0769
"C27H54O3","lipid","aliphatic","lipid",-0.0196,-1.7778,2,0.11,-2,1,-0.0741
"C24H41O3N1","lipid","aliphatic","aliphatic+N",0.1163,-1.3333,1.71,0.12,1,5,0.0417
"C25H49O4N1","lipid","aliphatic","aliphatic+N",-0.0455,-1.52,1.96,0.16,-3,2,-0.12
"C25H16O7","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.6744,-0.08,0.64,0.28,11,18,0.44
"C23H24O8","lignin","unsaturated/lignin","unsaturated/lignin",0.4211,-0.3478,1.04,0.35,4,12,0.1739
"C18H32O9","protein","aliphatic","aliphatic",-0.1111,-0.7778,1.78,0.5,-6,3,-0.3333
"C21H32O9","protein","aliphatic","aliphatic",0.0909,-0.6667,1.52,0.43,-3,6,-0.1429
"C22H36O8","protein","aliphatic","aliphatic",0.0556,-0.9091,1.64,0.36,-3,5,-0.1364
"C20H40O7","protein","aliphatic","lipid",-0.1515,-1.3,2,0.35,-6,1,-0.3
"C23H40O7","protein","aliphatic","aliphatic",0.0256,-1.1304,1.74,0.3,-3,4,-0.1304
"C21H44O6","lipid","aliphatic","lipid",-0.1667,-1.5238,2.1,0.29,-6,0,-0.2857
"C27H40O4","lignin","unsaturated/lignin","unsaturated/lignin",0.24,-1.1852,1.48,0.15,4,8,0.1481
"C25H44O3","lipid","aliphatic","aliphatic",0.1064,-1.52,1.76,0.12,1,4,0.04
"C24H44O6","lipid","aliphatic","aliphatic",0,-1.3333,1.83,0.25,-3,3,-0.125
"C28H44O3","lipid","aliphatic","aliphatic",0.2075,-1.3571,1.57,0.11,4,7,0.1429
"C26H48O2","lipid","aliphatic","aliphatic",0.08,-1.6923,1.85,0.08,1,3,0.0385
"C25H48O5","lipid","aliphatic","aliphatic",-0.0222,-1.52,1.92,0.2,-3,2,-0.12
"C26H52O4","lipid","aliphatic","lipid",-0.0417,-1.6923,2,0.15,-3,1,-0.1154
"C16H27O10N1","amino_sugar","aliphatic","aliphatic+N",-0.2,-0.25,1.69,0.62,-7,4,-0.4375
"C21H18O10","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0.0952,0.86,0.48,3,13,0.1429
"C19H22O9","lignin","unsaturated/lignin","unsaturated/lignin",0.3103,-0.2105,1.16,0.47,0,9,0
"C24H26O5","lignin","unsaturated/lignin","unsaturated/lignin",0.4419,-0.6667,1.08,0.21,7,12,0.2917
"C18H34O9","protein","aliphatic","aliphatic",-0.1852,-0.8889,1.89,0.5,-7,2,-0.3889
"C24H30O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3171,-0.6667,1.25,0.29,3,10,0.125
"C21H34O9","protein","aliphatic","aliphatic",0.0303,-0.7619,1.62,0.43,-4,5,-0.1905
"C25H34O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.88,1.36,0.24,3,9,0.12
"C23H38O5","lipid","aliphatic","aliphatic",0.122,-1.2174,1.65,0.22,0,5,0
"C22H38O8","protein","aliphatic","aliphatic",0,-1,1.73,0.36,-4,4,-0.1818
"C24H42O4","lipid","aliphatic","aliphatic",0.0909,-1.4167,1.75,0.17,0,4,0
"C23H42O7","protein","aliphatic","aliphatic",-0.0256,-1.2174,1.83,0.3,-4,3,-0.1739
"C27H42O4","lipid","aliphatic","aliphatic",0.2,-1.2593,1.56,0.15,3,7,0.1111
"C24H46O6","lipid","aliphatic","aliphatic",-0.0476,-1.4167,1.92,0.25,-4,2,-0.1667
"C28H46O3","lipid","aliphatic","aliphatic",0.1698,-1.4286,1.64,0.11,3,6,0.1071
"C26H50O2","lipid","aliphatic","aliphatic",0.04,-1.7692,1.92,0.08,0,2,0
"C25H50O5","lipid","aliphatic","lipid",-0.0667,-1.6,2,0.2,-4,1,-0.16
"C22H37O5N1","lipid","aliphatic","aliphatic+N",0.0811,-1.0909,1.68,0.23,-1,5,-0.0455
"C25H49O2N1","lipid","aliphatic","aliphatic+N",0,-1.68,1.96,0.08,-1,2,-0.04
"C26H53O1N1","lipid","aliphatic","lipid",-0.0204,-1.8462,2.04,0.04,-1,1,-0.0385
"C21H20O10","lignin","unsaturated/lignin","unsaturated/lignin",0.4375,0,0.95,0.48,2,12,0.0952
"C19H24O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2414,-0.3158,1.26,0.47,-1,8,-0.0526
"C24H32O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2683,-0.75,1.33,0.29,2,9,0.0833
"C21H36O9","protein","aliphatic","aliphatic",-0.0303,-0.8571,1.71,0.43,-5,4,-0.2381
"C23H40O5","lipid","aliphatic","aliphatic",0.0732,-1.3043,1.74,0.22,-1,4,-0.0435
"C22H40O8","protein","aliphatic","aliphatic",-0.0556,-1.0909,1.82,0.36,-5,3,-0.2273
"C26H40O5","lipid","aliphatic","aliphatic",0.1915,-1.1538,1.54,0.19,2,7,0.0769
"C23H44O7","protein","aliphatic","aliphatic",-0.0769,-1.3043,1.91,0.3,-5,2,-0.2174
"C27H44O4","lipid","aliphatic","aliphatic",0.16,-1.3333,1.63,0.15,2,6,0.0741
"C24H48O6","lipid","aliphatic","lipid",-0.0952,-1.5,2,0.25,-5,1,-0.2083
"C28H48O3","lipid","aliphatic","aliphatic",0.1321,-1.5,1.71,0.11,2,5,0.0714
"C27H56O1","lipid","aliphatic","lipid",-0.0189,-2,2.07,0.04,-1,0,-0.037
"C23H43O4N1","lipid","aliphatic","aliphatic+N",0,-1.3913,1.87,0.17,-2,3,-0.087
"C24H47O3N1","lipid","aliphatic","aliphatic+N",-0.0233,-1.5833,1.96,0.12,-2,2,-0.0833
"C25H51O2N1","lipid","aliphatic","lipid",-0.0435,-1.76,2.04,0.08,-2,1,-0.08
"C20H18O11","lignin","unsaturated/lignin","unsaturated/lignin",0.4483,0.2,0.9,0.55,1,12,0.05
"C18H22O10","lignin","unsaturated/lignin","unsaturated/lignin",0.2308,-0.1111,1.22,0.56,-2,8,-0.1111
"C22H26O9","lignin","unsaturated/lignin","unsaturated/lignin",0.3143,-0.3636,1.18,0.41,1,10,0.0455
"C23H30O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2632,-0.6087,1.3,0.35,1,9,0.0435
"C24H35O5P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2195,-1.0417,1.46,0.21,2,8,0.0833
"C24H34O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2195,-0.8333,1.42,0.29,1,8,0.0417
"C21H38O9","protein","aliphatic","aliphatic",-0.0909,-0.9524,1.81,0.43,-6,3,-0.2857
"C25H38O6","lipid","aliphatic","aliphatic",0.1818,-1.04,1.52,0.24,1,7,0.04
"C27H42O2","lipid","aliphatic","aliphatic",0.2308,-1.4074,1.56,0.07,5,7,0.1852
"C26H42O5","lipid","aliphatic","aliphatic",0.1489,-1.2308,1.62,0.19,1,6,0.0385
"C23H46O7","protein","aliphatic","lipid",-0.1282,-1.3913,2,0.3,-6,1,-0.2609
"C27H46O4","lipid","aliphatic","aliphatic",0.12,-1.4074,1.7,0.15,1,5,0.037
"C28H50O3","lipid","aliphatic","aliphatic",0.0943,-1.5714,1.79,0.11,1,4,0.0357
"C26H54O2","lipid","aliphatic","lipid",-0.04,-1.9231,2.08,0.08,-2,0,-0.0769
"C23H33O7N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1892,-0.6957,1.43,0.3,0,8,0
"C23H45O4N1","lipid","aliphatic","aliphatic+N",-0.05,-1.4783,1.96,0.17,-3,2,-0.1304
"C24H49O3N1","lipid","aliphatic","lipid",-0.0698,-1.6667,2.04,0.12,-3,1,-0.125
"C22H24O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4054,-0.4545,1.09,0.32,4,11,0.1818
"C22H28O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2571,-0.4545,1.27,0.41,0,9,0
"C23H32O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2105,-0.6957,1.39,0.35,0,8,0
"C20H36O8S1","protein","aliphatic","aliphatic",-0.1333,-0.9,1.8,0.4,-6,3,-0.3
"C24H36O7","lipid","aliphatic","aliphatic",0.1707,-0.9167,1.5,0.29,0,7,0
"C26H40O3","lipid","aliphatic","aliphatic",0.2245,-1.3077,1.54,0.12,4,7,0.1538
"C25H40O6","lipid","aliphatic","aliphatic",0.1364,-1.12,1.6,0.24,0,6,0
"C27H44O2","lipid","aliphatic","aliphatic",0.1923,-1.4815,1.63,0.07,4,6,0.1481
"C26H44O5","lipid","aliphatic","aliphatic",0.1064,-1.3077,1.69,0.19,0,5,0
"C27H48O4","lipid","aliphatic","aliphatic",0.08,-1.4815,1.78,0.15,0,4,0
"C25H52O3","lipid","aliphatic","lipid",-0.0638,-1.84,2.08,0.12,-3,0,-0.12
"C28H52O3","lipid","aliphatic","aliphatic",0.0566,-1.6429,1.86,0.11,0,3,0
"C21H27O9N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2258,-0.2857,1.29,0.43,-1,9,-0.0476
"C22H43O5N1","lipid","aliphatic","aliphatic+N",-0.0811,-1.3636,1.95,0.23,-4,2,-0.1818
"C23H47O4N1","lipid","aliphatic","lipid",-0.1,-1.5652,2.04,0.17,-4,1,-0.1739
"C20H7O10P1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8571,0.65,0.35,0.5,7,18,0.35
"C20H18O9","lignin","unsaturated/lignin","unsaturated/lignin",0.4839,0,0.9,0.45,3,12,0.15
"C21H22O8","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,-0.2857,1.05,0.38,3,11,0.1429
"C18H26O10","lignin","unsaturated/lignin","unsaturated/lignin",0.0769,-0.3333,1.44,0.56,-4,6,-0.2222
"C22H30O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.5455,1.36,0.41,-1,8,-0.0455
"C27H34O3S1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.3469,-0.963,1.26,0.11,7,11,0.2593
"C23H34O8","lignin","unsaturated/lignin","unsaturated/lignin",0.1579,-0.7826,1.48,0.35,-1,7,-0.0435
"C25H38O4","lipid","aliphatic","aliphatic",0.2174,-1.2,1.52,0.16,3,7,0.12
"C24H38O7","lipid","aliphatic","aliphatic",0.122,-1,1.58,0.29,-1,6,-0.0417
"C21H42O7S1","protein","aliphatic","lipid",-0.2121,-1.2381,2,0.33,-7,1,-0.3333
"C26H42O3","lipid","aliphatic","aliphatic",0.1837,-1.3846,1.62,0.12,3,6,0.1154
"C25H42O6","lipid","aliphatic","aliphatic",0.0909,-1.2,1.68,0.24,-1,5,-0.04
"C27H46O2","lipid","aliphatic","aliphatic",0.1538,-1.5556,1.7,0.07,3,5,0.1111
"C26H46O5","lipid","aliphatic","aliphatic",0.0638,-1.3846,1.77,0.19,-1,4,-0.0385
"C24H50O4","lipid","aliphatic","lipid",-0.0909,-1.75,2.08,0.17,-4,0,-0.1667
"C27H50O4","lipid","aliphatic","aliphatic",0.04,-1.5556,1.85,0.15,-1,3,-0.037
"C28H54O3","lipid","aliphatic","aliphatic",0.0189,-1.7143,1.93,0.11,-1,2,-0.0357
"C20H42O7N1P1","protein","aliphatic","lipid",-0.3103,-1.25,2.1,0.35,-8,1,-0.4
"C24H20O6","lignin","aromatic","aromatic",0.5714,-0.3333,0.83,0.25,9,15,0.375
"C25H24O5","lignin","aromatic","aromatic",0.5111,-0.56,0.96,0.2,9,14,0.36
"C18H28O10","amino_sugar","aliphatic","aliphatic",0,-0.4444,1.56,0.56,-5,5,-0.2778
"C25H28O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3953,-0.56,1.12,0.28,5,12,0.2
"C19H36O9S1","protein","aliphatic","aliphatic",-0.2593,-0.8421,1.89,0.47,-8,2,-0.4211
"C20H36O8","protein","aliphatic","aliphatic",-0.0625,-1,1.8,0.4,-5,3,-0.25
"C24H36O5","lipid","aliphatic","aliphatic",0.2093,-1.0833,1.5,0.21,2,7,0.0833
"C23H36O8","protein","aliphatic","aliphatic",0.1053,-0.8696,1.57,0.35,-2,6,-0.087
"C24H40O7","lipid","aliphatic","aliphatic",0.0732,-1.0833,1.67,0.29,-2,5,-0.0833
"C26H44O1S1","lipid","aliphatic","aliphatic",0.1429,-1.5385,1.69,0.04,3,5,0.1154
"C32H40O1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.3968,-1.1875,1.25,0.03,12,13,0.375
"C25H44O6","lipid","aliphatic","aliphatic",0.0455,-1.28,1.76,0.24,-2,4,-0.08
"C23H48O5","lipid","aliphatic","lipid",-0.122,-1.6522,2.09,0.22,-5,0,-0.2174
"C27H48O2","lipid","aliphatic","aliphatic",0.1154,-1.6296,1.78,0.07,2,4,0.0741
"C26H48O5","lipid","aliphatic","aliphatic",0.0213,-1.4615,1.85,0.19,-2,3,-0.0769
"C27H52O4","lipid","aliphatic","aliphatic",0,-1.6296,1.93,0.15,-2,2,-0.0741
"C28H56O3","lipid","aliphatic","lipid",-0.0189,-1.7857,2,0.11,-2,1,-0.0714
"C26H51O4N1","lipid","aliphatic","aliphatic+N",-0.0435,-1.5385,1.96,0.15,-3,2,-0.1154
"C20H22O9","lignin","unsaturated/lignin","unsaturated/lignin",0.3548,-0.2,1.1,0.45,1,10,0.05
"C26H18O7","condensed_hydrocarbon","aromatic","aromatic",0.6444,-0.1538,0.69,0.27,11,18,0.4231
"C19H34O9","protein","aliphatic","aliphatic",-0.1034,-0.8421,1.79,0.47,-6,3,-0.3158
"C19H38O9S1","protein","aliphatic","lipid",-0.3333,-0.9474,2,0.47,-9,1,-0.4737
"C20H38O8","protein","aliphatic","aliphatic",-0.125,-1.1,1.9,0.4,-6,2,-0.3
"C26H34O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3043,-0.8462,1.31,0.23,4,10,0.1538
"C23H38O8","protein","aliphatic","aliphatic",0.0526,-0.9565,1.65,0.35,-3,5,-0.1304
"C20H42O8S1","protein","aliphatic","lipid",-0.3333,-1.2,2.1,0.4,-9,0,-0.45
"C24H42O7","lipid","aliphatic","aliphatic",0.0244,-1.1667,1.75,0.29,-3,4,-0.125
"C26H46O3","lipid","aliphatic","aliphatic",0.102,-1.5385,1.77,0.12,1,4,0.0385
"C25H46O6","lipid","aliphatic","aliphatic",0,-1.36,1.84,0.24,-3,3,-0.12
"C26H50O5","lipid","aliphatic","aliphatic",-0.0213,-1.5385,1.92,0.19,-3,2,-0.1154
"C27H54O4","lipid","aliphatic","lipid",-0.04,-1.7037,2,0.15,-3,1,-0.1111
"C26H49O2N1","lipid","aliphatic","aliphatic+N",0.0417,-1.6154,1.88,0.08,0,3,0
"C25H49O5N1","lipid","aliphatic","aliphatic+N",-0.0698,-1.44,1.96,0.2,-4,2,-0.16
"C29H17O1S1P1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.7358,-0.4483,0.59,0.03,19,22,0.6552
"C20H24O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2903,-0.3,1.2,0.45,0,9,0
"C18H32O10","amino_sugar","aliphatic","aliphatic",-0.1538,-0.6667,1.78,0.56,-7,3,-0.3889
"C26H32O4","lignin","unsaturated/lignin","unsaturated/lignin",0.375,-0.9231,1.23,0.15,7,11,0.2692
"C25H32O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3023,-0.72,1.28,0.28,3,10,0.12
"C24H40O5","lipid","aliphatic","aliphatic",0.1163,-1.25,1.67,0.21,0,5,0
"C23H40O8","protein","aliphatic","aliphatic",0,-1.0435,1.74,0.35,-4,4,-0.1739
"C28H40O2","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.2963,-1.2857,1.43,0.07,7,9,0.25
"C27H40O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2245,-1.1111,1.48,0.19,3,8,0.1111
"C25H44O4","lipid","aliphatic","aliphatic",0.087,-1.44,1.76,0.16,0,4,0
"C24H44O7","lipid","aliphatic","aliphatic",-0.0244,-1.25,1.83,0.29,-4,3,-0.1667
"C28H44O4","lipid","aliphatic","aliphatic",0.1923,-1.2857,1.57,0.14,3,7,0.1071
"C25H48O6","lipid","aliphatic","aliphatic",-0.0455,-1.44,1.92,0.24,-4,2,-0.16
"C29H48O3","lipid","aliphatic","aliphatic",0.1636,-1.4483,1.66,0.1,3,6,0.1034
"C27H52O2","lipid","aliphatic","aliphatic",0.0385,-1.7778,1.93,0.07,0,2,0
"C26H52O5","lipid","aliphatic","lipid",-0.0638,-1.6154,2,0.19,-4,1,-0.1538
"C26H51O2N1","lipid","aliphatic","aliphatic+N",0,-1.6923,1.96,0.08,-1,2,-0.0385
"C19H27O8S1P1","lignin","unsaturated/lignin","unsaturated/lignin",0.0769,-0.4737,1.42,0.42,-3,7,-0.1579
"C24H30O8","lignin","unsaturated/lignin","unsaturated/lignin",0.3,-0.5833,1.25,0.33,2,10,0.0833
"C23H42O8","protein","aliphatic","aliphatic",-0.0526,-1.1304,1.83,0.35,-5,3,-0.2174
"C27H42O5","lipid","aliphatic","aliphatic",0.1837,-1.1852,1.56,0.19,2,7,0.0741
"C24H46O7","lipid","aliphatic","aliphatic",-0.0732,-1.3333,1.92,0.29,-5,2,-0.2083
"C28H46O4","lipid","aliphatic","aliphatic",0.1538,-1.3571,1.64,0.14,2,6,0.0714
"C25H50O6","lipid","aliphatic","lipid",-0.0909,-1.52,2,0.24,-5,1,-0.2
"C28H58O1","lipid","aliphatic","lipid",-0.0182,-2,2.07,0.04,-1,0,-0.0357
"C23H41O5N1","lipid","aliphatic","aliphatic+N",0.0256,-1.2174,1.78,0.22,-2,4,-0.087
"C24H45O4N1","lipid","aliphatic","aliphatic+N",0,-1.4167,1.88,0.17,-2,3,-0.0833
"C25H49O3N1","lipid","aliphatic","aliphatic+N",-0.0222,-1.6,1.96,0.12,-2,2,-0.08
"C26H53O2N1","lipid","aliphatic","lipid",-0.0417,-1.7692,2.04,0.08,-2,1,-0.0769
"C21H20O11","lignin","unsaturated/lignin","unsaturated/lignin",0.4194,0.0952,0.95,0.52,1,12,0.0476
"C18H25O11P1","lignin","unsaturated/lignin","unsaturated/lignin",0.0435,-0.1667,1.39,0.61,-5,7,-0.2778
"C24H32O8","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.6667,1.33,0.33,1,9,0.0417
"C25H36O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2093,-0.88,1.44,0.28,1,8,0.04
"C26H40O6","lipid","aliphatic","aliphatic",0.1739,-1.0769,1.54,0.23,1,7,0.0385
"C27H44O5","lipid","aliphatic","aliphatic",0.1429,-1.2593,1.63,0.19,1,6,0.037
"C24H48O5S1","lipid","aliphatic","lipid",-0.122,-1.5,2,0.21,-5,1,-0.2083
"C24H48O7","lipid","aliphatic","lipid",-0.122,-1.4167,2,0.29,-6,1,-0.25
"C28H48O4","lipid","aliphatic","aliphatic",0.1154,-1.4286,1.71,0.14,1,5,0.0357
"C29H52O3","lipid","aliphatic","aliphatic",0.0909,-1.5862,1.79,0.1,1,4,0.0345
"C27H56O2","lipid","aliphatic","lipid",-0.0385,-1.9259,2.07,0.07,-2,0,-0.0741
"C24H47O4N1","lipid","aliphatic","aliphatic+N",-0.0476,-1.5,1.96,0.17,-3,2,-0.125
"C25H51O3N1","lipid","aliphatic","lipid",-0.0667,-1.68,2.04,0.12,-3,1,-0.12
"C19H26O10","lignin","unsaturated/lignin","unsaturated/lignin",0.1429,-0.3158,1.37,0.53,-3,7,-0.1579
"C25H34O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2889,-0.96,1.36,0.2,4,9,0.16
"C24H34O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.75,1.42,0.33,0,8,0
"C25H38O7","lipid","aliphatic","aliphatic",0.1628,-0.96,1.52,0.28,0,7,0
"C27H42O3","lipid","aliphatic","aliphatic",0.2157,-1.3333,1.56,0.11,4,7,0.1481
"C26H42O6","lipid","aliphatic","aliphatic",0.1304,-1.1538,1.62,0.23,0,6,0
"C27H46O5","lipid","aliphatic","aliphatic",0.102,-1.3333,1.7,0.19,0,5,0
"C26H54O3","lipid","aliphatic","lipid",-0.0612,-1.8462,2.08,0.12,-3,0,-0.1154
"C29H54O3","lipid","aliphatic","aliphatic",0.0545,-1.6552,1.86,0.1,0,3,0
"C20H33O8N1","protein","aliphatic","aliphatic+N",0,-0.7,1.65,0.4,-4,5,-0.2
"C21H42O7N1P1","protein","aliphatic","lipid",-0.2258,-1.1905,2,0.33,-7,2,-0.3333
"C21H9O10P1","condensed_hydrocarbon","condensed aromatic","condensed aromatic",0.8,0.5238,0.43,0.48,7,18,0.3333
"C21H20O9","lignin","unsaturated/lignin","unsaturated/lignin",0.4545,-0.0952,0.95,0.43,3,12,0.1429
"C19H28O10","lignin","unsaturated/lignin","unsaturated/lignin",0.0714,-0.4211,1.47,0.53,-4,6,-0.2105
"C23H32O7S1","lignin","unsaturated/lignin","unsaturated/lignin",0.1892,-0.6957,1.39,0.3,0,8,0
"C25H36O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2444,-1.04,1.44,0.2,3,8,0.12
"C24H36O8","protein","aliphatic","aliphatic",0.15,-0.8333,1.5,0.33,-1,7,-0.0417
"C26H44O6","lipid","aliphatic","aliphatic",0.087,-1.2308,1.69,0.23,-1,5,-0.0385
"C30H44O3","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.2632,-1.2667,1.47,0.1,6,9,0.2
